Datetime,p47b8k2,p49b8k4,p51b8k6,p53b8k8,p55b8k10,p57b8k12,p59b8k14,p61b8k16,p63b8k18,p65b8k20,p67b8k22,p69b8k24,obs
2016-12-26,199.36574,199.32620239257812,199.4425048828125,197.65890502929688,199.13414001464844,196.31576538085938,196.0093231201172,198.82997131347656,198.19464111328125,194.66900634765625,196.84201049804688,196.09213256835938,198.955
2016-12-27,199.11084,199.08473205566406,199.0331573486328,196.02789306640625,198.2781524658203,196.20875549316406,195.7820587158203,198.615478515625,197.73614501953125,193.5968017578125,197.1486358642578,196.38926696777344,199.23676
2016-12-28,200.30447,198.36058044433594,198.5665283203125,197.9877166748047,197.13807678222656,195.046630859375,194.78245544433594,198.1592254638672,197.683349609375,192.94277954101562,196.8615264892578,194.58885192871094,199.5185
2016-12-29,200.1545,199.70692443847656,199.34429931640625,194.49710083007812,196.0752410888672,195.08641052246094,195.25636291503906,195.64935302734375,197.85867309570312,193.51638793945312,199.32704162597656,193.53759765625,199.80025
2016-12-30,199.6778,199.79273986816406,197.61598205566406,196.81320190429688,197.54019165039062,194.91334533691406,195.682373046875,197.0393829345703,197.5092010498047,194.4182586669922,198.68154907226562,194.70367431640625,200.082
2016-12-31,200.19032,199.15142822265625,198.3521270751953,196.09356689453125,195.40286254882812,194.96047973632812,194.95736694335938,197.56910705566406,197.20242309570312,193.87533569335938,198.698486328125,195.25485229492188,200.36375
2017-01-01,199.89796,198.65345764160156,197.3283233642578,196.31005859375,197.2712860107422,194.4201202392578,194.7338409423828,199.3803253173828,197.88394165039062,193.796875,198.3678741455078,195.59841918945312,200.64551
2017-01-02,199.28584,199.8563232421875,198.54092407226562,197.05055236816406,197.5753936767578,195.72923278808594,195.71400451660156,199.38633728027344,198.12136840820312,194.37782287597656,198.60733032226562,196.19461059570312,200.92725
2017-01-03,199.71512,198.67359924316406,197.93878173828125,198.04840087890625,197.8996124267578,195.75546264648438,194.99441528320312,198.93505859375,198.4132537841797,193.85528564453125,197.98245239257812,196.708251953125,201.209
2017-01-04,199.35147,199.1766815185547,197.7030792236328,196.33763122558594,197.15106201171875,195.36126708984375,195.0758819580078,197.777099609375,198.46945190429688,193.3473663330078,196.8619384765625,195.7696990966797,201.49075
2017-01-05,199.16096,198.24391174316406,196.6803741455078,198.49215698242188,198.65155029296875,195.16552734375,195.3000030517578,198.14529418945312,198.59368896484375,193.85511779785156,196.64280700683594,195.56297302246094,201.7725
2017-01-06,198.9994,198.23338317871094,197.3780975341797,197.0785369873047,196.53074645996094,195.8243408203125,195.5381317138672,197.2900848388672,197.54226684570312,193.71578979492188,196.8619384765625,197.36805725097656,202.05424
2017-01-07,198.66339,197.6136474609375,196.67657470703125,197.74720764160156,197.10592651367188,194.10997009277344,193.99525451660156,196.42800903320312,197.71559143066406,193.03634643554688,197.1758270263672,195.14939880371094,202.336
2017-01-08,199.23442,198.74513244628906,196.84027099609375,197.18922424316406,197.08682250976562,195.01707458496094,195.355712890625,196.91880798339844,197.45460510253906,194.20838928222656,198.9080810546875,195.5258026123047,202.61775
2017-01-09,199.30025,198.80715942382812,196.71640014648438,199.1557159423828,198.28660583496094,195.95497131347656,196.25245666503906,199.46470642089844,198.5835418701172,195.1699676513672,199.08518981933594,196.8777618408203,202.8995
2017-01-10,198.96165,199.35630798339844,197.8490447998047,197.47218322753906,197.0734100341797,195.18638610839844,195.0493927001953,198.60232543945312,198.5970458984375,194.37445068359375,198.11923217773438,196.40077209472656,203.18126
2017-01-11,200.06213,198.92063903808594,198.81982421875,199.0428466796875,197.94053649902344,195.55747985839844,195.03453063964844,198.85934448242188,199.12078857421875,193.87545776367188,198.3596649169922,197.21865844726562,203.463
2017-01-12,199.8117,200.0081024169922,199.8827362060547,196.47415161132812,198.22848510742188,196.02198791503906,195.25730895996094,199.70436096191406,198.3204803466797,194.0831756591797,199.60330200195312,197.6278533935547,203.74475
2017-01-13,200.32672,200.4357147216797,199.80686950683594,198.91787719726562,198.81118774414062,194.86801147460938,195.07814025878906,199.23724365234375,198.64291381835938,193.78182983398438,199.3616485595703,197.49815368652344,204.0265
2017-01-14,200.46274,202.16107177734375,199.77796936035156,197.9446258544922,197.5698699951172,194.4361114501953,195.4424591064453,198.03054809570312,198.9205780029297,193.7279052734375,198.3875732421875,196.5455780029297,204.30826
2017-01-15,201.62508,202.05706787109375,199.45030212402344,199.19337463378906,198.70025634765625,194.82778930664062,195.29296875,197.75697326660156,199.75643920898438,193.6986541748047,199.39102172851562,198.7427978515625,204.59
2017-01-16,201.6267,202.17880249023438,201.4068603515625,198.93685913085938,198.8533935546875,194.76718139648438,194.681884765625,197.73562622070312,198.87693786621094,193.34384155273438,199.75167846679688,198.6892852783203,204.87175
2017-01-17,201.88187,201.89181518554688,201.15863037109375,199.7632598876953,200.0154266357422,195.01626586914062,195.00718688964844,198.85794067382812,198.91111755371094,193.746337890625,200.29347229003906,197.19349670410156,205.1535
2017-01-18,201.57545,202.68638610839844,200.824951171875,200.16644287109375,199.472900390625,196.15626525878906,196.1949005126953,198.743896484375,199.26719665527344,194.92677307128906,200.02272033691406,199.23712158203125,205.05692
2017-01-19,201.8853,201.40992736816406,200.20985412597656,200.39161682128906,199.80567932128906,195.22911071777344,195.2410125732422,198.48751831054688,200.156982421875,194.3867645263672,199.25634765625,197.9325408935547,204.96034
2017-01-20,199.65598,200.63267517089844,198.66226196289062,199.49649047851562,198.8973388671875,195.0797119140625,195.2090301513672,196.9864501953125,199.586669921875,193.9042510986328,197.9477081298828,197.46937561035156,204.86375
2017-01-21,201.27098,198.7235870361328,197.87063598632812,199.93414306640625,198.44432067871094,195.82400512695312,195.2078857421875,197.9907684326172,198.54652404785156,193.7898406982422,198.1714630126953,199.5457305908203,204.76717
2017-01-22,200.10635,199.3338165283203,198.0775146484375,196.68284606933594,196.2527313232422,194.93875122070312,194.14356994628906,196.66873168945312,197.47547912597656,192.89593505859375,198.9912567138672,197.93345642089844,204.6706
2017-01-23,199.64197,199.2388153076172,196.088623046875,197.458740234375,196.60092163085938,194.61915588378906,194.658447265625,195.6034698486328,197.82167053222656,193.1432647705078,199.10874938964844,196.05380249023438,204.574
2017-01-24,198.86864,199.9150390625,195.81935119628906,197.32516479492188,196.7845001220703,195.39695739746094,195.9049072265625,195.82473754882812,197.81472778320312,194.2461700439453,199.6407928466797,195.92669677734375,204.47742
2017-01-25,199.13867,199.192626953125,195.29705810546875,197.51409912109375,194.69674682617188,195.24362182617188,195.4705047607422,197.19461059570312,198.11936950683594,194.14935302734375,199.53472900390625,194.7423095703125,204.38084
2017-01-26,197.69455,197.53585815429688,196.7821807861328,198.0130615234375,195.2289276123047,193.51626586914062,194.00363159179688,196.74447631835938,198.2593536376953,193.2738800048828,198.5035858154297,194.01812744140625,204.28426
2017-01-27,199.71217,196.86831665039062,196.48532104492188,199.7818145751953,195.16934204101562,194.42529296875,194.73422241210938,197.12255859375,198.2233123779297,193.16921997070312,198.2695770263672,195.69955444335938,204.18767
2017-01-28,198.37886,198.917236328125,197.2715606689453,199.14364624023438,195.77920532226562,195.10012817382812,195.12301635742188,196.89471435546875,198.180908203125,194.27853393554688,199.57183837890625,195.61550903320312,204.0911
2017-01-29,200.38655,200.6743621826172,197.77865600585938,198.13418579101562,196.90960693359375,194.0409698486328,194.70501708984375,197.09579467773438,198.4046630859375,194.44631958007812,199.32470703125,196.3983154296875,203.9945
2017-01-30,198.69475,200.27920532226562,198.99343872070312,199.96090698242188,197.4976348876953,193.7745819091797,194.4683837890625,198.52230834960938,198.47439575195312,194.15882873535156,198.59974670410156,196.52236938476562,203.89792
2017-01-31,200.62885,200.59738159179688,200.11639404296875,198.6499481201172,198.57986450195312,192.80860900878906,193.6591033935547,197.63111877441406,198.37486267089844,192.93603515625,198.46961975097656,196.6901397705078,203.80135
2017-02-01,199.15102,200.54574584960938,199.7391357421875,199.23301696777344,197.90333557128906,193.19407653808594,193.62229919433594,197.32510375976562,197.57052612304688,192.4127197265625,198.5293731689453,196.21897888183594,203.70476
2017-02-02,200.73264,200.22866821289062,198.5066680908203,200.2981414794922,198.11541748046875,193.1790771484375,193.81024169921875,197.06112670898438,197.77584838867188,193.62716674804688,198.20274353027344,196.99691772460938,203.60817
2017-02-03,199.77486,199.9957275390625,198.7049560546875,199.24501037597656,198.9058380126953,192.79632568359375,193.60362243652344,197.93304443359375,198.0070343017578,194.7071990966797,199.73745727539062,196.213134765625,203.5116
2017-02-04,200.97496,201.01113891601562,200.3275146484375,200.1821746826172,200.16799926757812,192.7222137451172,193.84341430664062,198.80615234375,198.51776123046875,194.7800750732422,199.56300354003906,196.64532470703125,203.41501
2017-02-05,199.50865,200.79446411132812,200.3515167236328,199.8470458984375,198.94140625,193.98519897460938,194.28933715820312,199.26731872558594,197.98338317871094,194.30361938476562,199.85525512695312,197.8099822998047,203.31842
2017-02-06,201.1476,200.76119995117188,199.67385864257812,197.70339965820312,199.1980438232422,193.78623962402344,193.7712860107422,199.23974609375,198.59376525878906,193.49830627441406,199.00958251953125,197.0090789794922,203.22185
2017-02-07,199.01146,200.5244140625,199.97705078125,198.8403778076172,198.868896484375,194.07862854003906,193.68475341796875,198.8669891357422,198.08633422851562,193.15341186523438,199.55723571777344,196.38424682617188,203.12526
2017-02-08,200.41115,200.98402404785156,199.88038635253906,197.85165405273438,200.2418975830078,194.18673706054688,194.60731506347656,198.23092651367188,198.10243225097656,193.4318389892578,199.75428771972656,196.38494873046875,203.02867
2017-02-09,197.54636,199.67453002929688,198.64190673828125,198.3831787109375,197.56515502929688,194.84097290039062,194.9439697265625,195.23712158203125,196.41233825683594,193.23440551757812,198.8147735595703,194.90185546875,202.9321
2017-02-10,197.16832,198.8646697998047,194.79798889160156,194.69175720214844,195.83175659179688,193.6527862548828,194.10577392578125,194.45721435546875,195.57191467285156,192.5424041748047,197.5888671875,191.42491149902344,202.83551
2017-02-11,195.84027,196.7389678955078,195.58741760253906,194.97677612304688,194.6995391845703,193.5750732421875,193.47332763671875,194.73304748535156,194.6651611328125,192.07928466796875,197.5464324951172,192.3611297607422,202.73892
2017-02-12,197.45087,196.28436279296875,194.37843322753906,194.2281036376953,195.61578369140625,193.64801025390625,194.24093627929688,195.4569091796875,194.0390625,192.91831970214844,196.0380096435547,191.771728515625,202.64235
2017-02-13,197.12555,196.06407165527344,193.6554718017578,196.5972137451172,194.44479370117188,195.3563995361328,195.65591430664062,195.08270263671875,195.11668395996094,193.60708618164062,196.621826171875,192.67974853515625,202.54576
2017-02-14,198.32079,197.63038635253906,193.8731689453125,194.85047912597656,194.2669677734375,194.90289306640625,194.89622497558594,196.86378479003906,195.91944885253906,194.029541015625,197.3519744873047,194.17909240722656,202.44917
2017-02-15,197.59708,197.0182342529297,196.8694305419922,196.44842529296875,196.80992126464844,193.33187866210938,193.13941955566406,195.47006225585938,195.25234985351562,193.69273376464844,198.04591369628906,194.77191162109375,202.3526
2017-02-16,197.74681,197.90609741210938,197.9458770751953,195.28781127929688,198.0521240234375,194.68406677246094,194.3222198486328,195.94264221191406,194.44432067871094,193.18963623046875,196.76499938964844,193.98922729492188,202.25601
2017-02-17,196.43011,197.45465087890625,197.36595153808594,195.48875427246094,197.39735412597656,195.5054931640625,194.98155212402344,195.002685546875,195.36817932128906,192.65138244628906,197.0471649169922,196.0329132080078,202.15942
2017-02-18,197.82475,199.01942443847656,196.6916961669922,194.8179931640625,195.91404724121094,193.69407653808594,195.0979766845703,195.70201110839844,196.34605407714844,193.28260803222656,196.80233764648438,193.2628173828125,202.06285
2017-02-19,197.00758,198.0472412109375,197.49647521972656,195.90025329589844,197.61788940429688,191.70230102539062,193.42059326171875,195.49298095703125,195.70938110351562,194.17962646484375,196.9722137451172,192.81307983398438,201.84433
2017-02-20,199.83179,198.8221435546875,198.48817443847656,195.23678588867188,197.46461486816406,191.98297119140625,193.30918884277344,196.8990478515625,194.68589782714844,194.7114715576172,197.49290466308594,194.4614715576172,201.62581
2017-02-21,198.56433,199.02731323242188,198.44561767578125,195.73435974121094,196.94110107421875,193.6647491455078,193.56434631347656,196.040283203125,194.724853515625,193.93760681152344,198.4512481689453,193.8450164794922,201.4073
2017-02-22,199.81143,200.92474365234375,198.9731903076172,194.1619415283203,196.7595977783203,193.34085083007812,193.6477813720703,196.74415588378906,196.21742248535156,193.5111846923828,198.3903045654297,194.82203674316406,201.18878
2017-02-23,196.96956,199.70401000976562,199.04078674316406,195.3999786376953,197.1708526611328,193.79666137695312,193.12042236328125,197.1960906982422,197.00582885742188,193.5096435546875,195.99147033691406,193.25592041015625,200.97028
2017-02-24,198.75008,198.94459533691406,196.9297332763672,194.78936767578125,196.5443878173828,191.6461181640625,192.55624389648438,197.3354034423828,195.99990844726562,193.28468322753906,194.34703063964844,190.68148803710938,200.75175
2017-02-25,197.23863,196.71453857421875,197.50930786132812,193.75051879882812,195.51226806640625,192.1076202392578,192.63685607910156,195.32054138183594,195.20111083984375,192.0249481201172,194.60450744628906,189.36087036132812,200.53323
2017-02-26,199.33357,198.03811645507812,197.56369018554688,193.435791015625,195.5236053466797,192.9761199951172,193.0398406982422,194.92498779296875,195.9235382080078,191.09059143066406,195.80247497558594,192.9765625,200.31473
2017-02-27,197.77902,199.13890075683594,198.08914184570312,194.3458251953125,196.06161499023438,193.08639526367188,193.05606079101562,194.3591766357422,196.5081787109375,190.9628143310547,196.07447814941406,193.27308654785156,200.0962
2017-02-28,198.57446,199.51332092285156,196.85809326171875,194.132568359375,196.63409423828125,194.89747619628906,196.1689910888672,195.9755096435547,196.69113159179688,193.46620178222656,197.34645080566406,192.62074279785156,199.87769
2017-03-01,195.89377,196.46124267578125,194.7290802001953,196.71002197265625,196.04095458984375,195.8658905029297,197.120849609375,196.39866638183594,196.55426025390625,194.4452362060547,196.24127197265625,192.39620971679688,199.65918
2017-03-02,197.91626,196.0393524169922,194.6260528564453,195.84934997558594,193.94241333007812,195.14215087890625,195.528076171875,197.2346954345703,196.90634155273438,194.12644958496094,196.12515258789062,192.63404846191406,199.44066
2017-03-03,197.51132,195.99949645996094,195.61178588867188,196.4962615966797,195.63206481933594,193.68460083007812,194.0037841796875,197.91433715820312,197.197021484375,192.989990234375,195.96340942382812,192.7331085205078,199.22214
2017-03-04,199.72957,196.77415466308594,197.44847106933594,196.4942169189453,195.88157653808594,194.19204711914062,194.13323974609375,197.3336181640625,197.66351318359375,193.94679260253906,197.74098205566406,195.75506591796875,199.00363
2017-03-05,196.92255,197.13461303710938,194.88539123535156,196.7772979736328,196.33326721191406,195.3945770263672,195.66110229492188,196.9261474609375,198.23512268066406,195.32901000976562,195.93934631347656,193.07850646972656,198.78511
2017-03-06,196.6833,197.02760314941406,192.51185607910156,196.9543914794922,193.51817321777344,194.4475860595703,194.67718505859375,195.7668914794922,196.31288146972656,193.85719299316406,195.91424560546875,194.14686584472656,198.5666
2017-03-07,192.16342,196.3308868408203,192.873046875,195.5131378173828,194.0445098876953,193.0514678955078,193.52374267578125,191.9873504638672,193.7842559814453,191.38003540039062,192.21636962890625,191.43128967285156,198.34808
2017-03-08,190.69933,196.29718017578125,194.04872131347656,191.84999084472656,194.2903289794922,192.0935516357422,193.2483367919922,187.23861694335938,190.1741180419922,188.9090118408203,192.01829528808594,191.8720245361328,198.12956
2017-03-09,187.32373,194.28863525390625,192.78648376464844,186.89918518066406,193.88531494140625,192.72068786621094,192.9749298095703,184.94009399414062,187.79396057128906,188.86209106445312,188.6905517578125,188.9835968017578,197.91106
2017-03-10,185.18855,191.82716369628906,193.19053649902344,186.96337890625,192.64649963378906,192.58990478515625,192.8860321044922,184.80067443847656,186.7794952392578,187.5078582763672,191.38636779785156,188.80999755859375,197.69254
2017-03-11,182.97229,189.45643615722656,194.3238983154297,185.2258758544922,191.5366668701172,191.9388885498047,191.25543212890625,184.2532958984375,185.2542266845703,187.14813232421875,188.15269470214844,187.54583740234375,197.47401
2017-03-12,183.32697,188.732177734375,193.35255432128906,185.50344848632812,189.13258361816406,192.08389282226562,190.7736053466797,183.97149658203125,184.59878540039062,186.31117248535156,188.8680419921875,189.78134155273438,197.25551
2017-03-13,180.6611,186.380859375,189.38272094726562,183.81336975097656,187.482421875,191.86524963378906,189.3766326904297,184.90313720703125,184.2302703857422,186.54771423339844,188.1722869873047,189.6626434326172,197.03699
2017-03-14,183.1426,185.5337371826172,188.3195343017578,185.93783569335938,187.05026245117188,190.8432159423828,187.8312225341797,185.6908721923828,185.13816833496094,187.29270935058594,189.0822296142578,190.14788818359375,196.81847
2017-03-15,180.59029,184.9285125732422,186.64129638671875,184.98080444335938,187.53347778320312,190.50143432617188,187.56417846679688,186.92465209960938,185.35264587402344,186.61175537109375,186.6190185546875,188.24520874023438,196.59996
2017-03-16,183.91956,185.87586975097656,185.72975158691406,186.28836059570312,187.199951171875,188.8804473876953,185.88336181640625,185.38636779785156,185.57400512695312,182.7798614501953,188.36485290527344,187.31040954589844,196.38144
2017-03-17,179.45439,184.304931640625,183.011962890625,183.41006469726562,186.6844024658203,185.7189178466797,182.7509765625,184.84585571289062,186.16412353515625,181.3145751953125,186.74765014648438,186.32325744628906,196.16293
2017-03-18,181.30283,183.19979858398438,184.0731658935547,187.8981170654297,185.43788146972656,183.45382690429688,180.3829803466797,184.0247344970703,184.35592651367188,181.5487518310547,188.42967224121094,186.62315368652344,195.94441
2017-03-19,177.73888,182.79632568359375,182.36888122558594,187.04595947265625,186.35269165039062,183.22650146484375,181.84848022460938,182.03353881835938,184.8632354736328,182.95970153808594,186.2461395263672,185.19969177246094,195.72589
2017-03-20,178.19699,183.33010864257812,183.19033813476562,188.02830505371094,185.65911865234375,183.6821746826172,183.257568359375,181.1885528564453,186.0834503173828,179.75477600097656,185.716552734375,183.13575744628906,195.50739
2017-03-21,178.88806,182.61285400390625,184.2838134765625,184.11830139160156,183.986083984375,181.5301971435547,180.43370056152344,181.0831298828125,184.4322052001953,177.98403930664062,184.61585998535156,185.6791534423828,195.28886
2017-03-22,180.83539,181.55746459960938,185.044921875,186.2196807861328,182.37850952148438,178.90267944335938,177.21905517578125,184.2968292236328,182.43466186523438,176.86279296875,184.92874145507812,186.9943389892578,195.07034
2017-03-23,179.22273,181.4786834716797,183.8983154296875,185.3659210205078,182.40234375,176.64157104492188,174.2945098876953,181.11871337890625,185.95835876464844,175.92782592773438,183.14498901367188,187.61485290527344,194.85184
2017-03-24,181.78172,182.89544677734375,182.99960327148438,186.8689727783203,181.34706115722656,176.8435821533203,174.6405487060547,181.76075744628906,184.28323364257812,174.0389404296875,185.51278686523438,189.7627410888672,194.63332
2017-03-25,179.43034,185.10888671875,181.5191650390625,182.80784606933594,181.6830596923828,177.78297424316406,175.6741485595703,182.37271118164062,183.68484497070312,174.09512329101562,186.5170440673828,188.81353759765625,194.4148
2017-03-26,179.59004,183.55885314941406,182.30499267578125,185.5917205810547,183.09780883789062,177.64923095703125,175.8065185546875,182.75257873535156,181.25064086914062,172.49375915527344,184.18838500976562,187.1058807373047,194.19629
2017-03-27,179.07236,182.0185546875,184.5131378173828,183.7757568359375,183.33763122558594,178.4031524658203,176.1967010498047,178.9486846923828,184.90621948242188,171.41542053222656,182.72628784179688,189.18235778808594,193.97777
2017-03-28,181.08052,181.99533081054688,186.1072540283203,186.31558227539062,183.356689453125,178.73997497558594,175.7554931640625,177.97642517089844,183.17892456054688,170.39767456054688,180.88592529296875,189.70497131347656,193.75925
2017-03-29,180.52937,185.6312255859375,184.8855438232422,183.90342712402344,184.0588836669922,176.15072631835938,173.55638122558594,179.85276794433594,187.3394317626953,172.5167236328125,182.09580993652344,182.78024291992188,193.54074
2017-03-30,184.04689,188.18275451660156,185.68226623535156,187.57720947265625,185.03042602539062,173.81124877929688,171.104248046875,181.6140594482422,186.85345458984375,173.49179077148438,181.3814239501953,184.3506622314453,193.32222
2017-03-31,182.54285,187.84396362304688,186.72386169433594,187.66282653808594,186.4014892578125,174.6700897216797,173.4840545654297,181.75660705566406,186.5963134765625,174.4849395751953,183.84600830078125,182.74057006835938,193.10371
2017-04-01,180.98262,183.9272003173828,184.6250457763672,188.96353149414062,186.88430786132812,179.17434692382812,178.03518676757812,179.86135864257812,183.89068603515625,175.1378936767578,185.7439422607422,178.1042938232422,192.8852
2017-04-02,179.70918,183.40870666503906,186.5244903564453,183.34385681152344,182.7027587890625,178.92713928222656,177.39967346191406,182.83358764648438,185.81182861328125,175.85723876953125,183.44769287109375,176.68638610839844,192.66667
2017-04-03,181.3903,184.71092224121094,184.0023193359375,185.2598419189453,182.01983642578125,176.95370483398438,174.156494140625,181.55682373046875,181.8290252685547,172.50662231445312,181.00762939453125,181.49623107910156,192.44817
2017-04-04,179.45004,184.60032653808594,182.91183471679688,181.7091064453125,180.68023681640625,174.2502899169922,172.96170043945312,181.21774291992188,182.2285919189453,172.65643310546875,182.5915069580078,173.17384338378906,192.22964
2017-04-05,177.77362,183.57345581054688,183.9088897705078,184.29151916503906,180.57444763183594,175.1591796875,174.3522186279297,180.47702026367188,182.10121154785156,173.01193237304688,181.47515869140625,176.92808532714844,192.01112
2017-04-06,177.25775,182.03512573242188,183.45555114746094,181.2467498779297,179.13934326171875,175.93028259277344,176.96450805664062,181.6261444091797,184.29420471191406,176.50405883789062,179.12924194335938,168.17141723632812,191.79262
2017-04-07,176.32164,180.32431030273438,183.5286407470703,188.9686279296875,180.6446075439453,179.30050659179688,179.67245483398438,182.02130126953125,182.13079833984375,175.44908142089844,178.3362579345703,171.63998413085938,191.5741
2017-04-08,177.95901,179.2365264892578,182.15220642089844,182.76742553710938,181.70851135253906,179.53858947753906,178.6593017578125,178.9801788330078,183.48141479492188,175.694091796875,180.43724060058594,167.99740600585938,190.6386
2017-04-09,178.76514,180.44203186035156,181.96511840820312,187.51617431640625,180.8052978515625,178.47052001953125,176.22731018066406,176.06405639648438,181.38282775878906,174.5711212158203,181.14053344726562,174.62257385253906,189.7031
2017-04-10,179.52548,182.25660705566406,180.95777893066406,182.73947143554688,181.17730712890625,176.88314819335938,175.8389892578125,180.14073181152344,183.04576110839844,176.4677276611328,183.19068908691406,167.80825805664062,188.7676
2017-04-11,179.08124,184.22914123535156,185.98040771484375,190.66429138183594,184.5489501953125,176.3489990234375,175.05299377441406,181.3377685546875,181.70016479492188,177.30299377441406,185.5094757080078,175.2830047607422,187.83208
2017-04-12,181.96231,182.29278564453125,184.24659729003906,191.2763671875,184.91207885742188,180.07916259765625,179.15037536621094,181.53286743164062,182.1666259765625,180.22225952148438,184.26759338378906,170.21368408203125,186.89658
2017-04-13,177.4175,181.53656005859375,183.33763122558594,192.57388305664062,186.43292236328125,185.11865234375,184.41860961914062,181.8294219970703,180.27796936035156,181.5517120361328,182.13751220703125,171.2008056640625,185.96107
2017-04-14,177.15593,180.7639923095703,182.22344970703125,190.90512084960938,186.78897094726562,182.23524475097656,182.13121032714844,184.4028778076172,181.35739135742188,181.96237182617188,182.82000732421875,172.406494140625,185.02557
2017-04-15,177.09604,182.2012939453125,181.37265014648438,194.0441436767578,187.58595275878906,179.55638122558594,179.10736083984375,184.7334747314453,180.7266387939453,181.64793395996094,185.59129333496094,174.71728515625,184.09007
2017-04-16,181.2359,183.06387329101562,182.81134033203125,189.4558868408203,187.1343536376953,178.43214416503906,179.1273193359375,186.4647216796875,183.63232421875,181.95518493652344,184.1045379638672,172.97857666015625,185.78163
2017-04-17,182.90471,185.16172790527344,184.81411743164062,193.00668334960938,187.3221435546875,181.9661407470703,181.8578643798828,185.774658203125,185.6292266845703,181.49166870117188,187.5601043701172,183.04714965820312,187.47319
2017-04-18,184.47543,184.87619018554688,184.00787353515625,189.1952362060547,184.9730224609375,181.4362335205078,182.18014526367188,184.4066619873047,188.32620239257812,181.36866760253906,189.28680419921875,181.49923706054688,189.16475
2017-04-19,185.88924,185.33624267578125,186.08226013183594,195.0063018798828,186.72361755371094,183.5826873779297,183.44076538085938,184.8740234375,186.3721466064453,184.27825927734375,189.68052673339844,179.52154541015625,190.85631
2017-04-20,186.99835,187.16812133789062,187.88095092773438,191.5138702392578,185.50962829589844,182.92283630371094,181.98312377929688,189.3631591796875,185.78927612304688,183.87474060058594,188.4034423828125,179.72491455078125,192.54788
2017-04-21,188.86613,189.5896759033203,187.8018798828125,192.04293823242188,186.18722534179688,184.2327880859375,183.3227996826172,186.6217041015625,185.76284790039062,181.82440185546875,191.39996337890625,181.55050659179688,194.23944
2017-04-22,188.85855,190.82388305664062,189.61082458496094,189.09365844726562,187.1649169921875,183.29371643066406,183.90887451171875,187.17601013183594,189.38072204589844,181.4468994140625,191.41336059570312,185.79725646972656,195.931
2017-04-23,188.55566,191.1781463623047,192.5811309814453,193.2183074951172,192.8777618408203,183.37899780273438,183.27435302734375,186.59730529785156,188.77685546875,182.64706420898438,191.67495727539062,186.85435485839844,197.62256
2017-04-24,189.80461,189.77200317382812,191.8302001953125,190.17404174804688,192.9325408935547,185.9961700439453,185.20701599121094,188.30194091796875,188.5908203125,185.7415771484375,190.74050903320312,193.38491821289062,197.5688
2017-04-25,187.92813,191.34487915039062,190.9098358154297,193.07537841796875,193.47711181640625,186.79393005371094,186.59999084472656,188.30604553222656,186.7898406982422,188.12677001953125,193.2266845703125,186.8174591064453,197.51505
2017-04-26,189.79105,192.1403350830078,192.48760986328125,191.89627075195312,193.46701049804688,186.19482421875,186.97825622558594,190.343994140625,190.78036499023438,187.59158325195312,192.20223999023438,192.5763397216797,197.46129
2017-04-27,192.64279,193.73426818847656,196.26499938964844,195.7054901123047,196.38125610351562,187.3351593017578,187.4867706298828,195.29013061523438,191.86032104492188,188.87432861328125,195.12794494628906,191.73672485351562,197.40753
2017-04-28,193.23459,195.23594665527344,196.37850952148438,193.10333251953125,196.5728759765625,188.45858764648438,188.55503845214844,191.9207763671875,193.85256958007812,188.60101318359375,195.07647705078125,192.94252014160156,197.35376
2017-04-29,191.00021,194.87014770507812,192.30792236328125,194.5668487548828,193.35693359375,189.52955627441406,189.3419952392578,194.73342895507812,194.06394958496094,189.89256286621094,195.8657684326172,189.82054138183594,197.3
2017-04-30,191.97409,191.49673461914062,193.8898162841797,188.9735870361328,191.74940490722656,188.2105712890625,187.44842529296875,191.79739379882812,193.7900390625,187.13099670410156,193.32293701171875,189.9875946044922,197.24625
2017-05-01,191.70169,191.399169921875,193.10653686523438,192.2973175048828,194.02737426757812,187.1866912841797,187.1194305419922,193.35218811035156,192.3921661376953,186.52488708496094,194.7176513671875,188.54547119140625,197.19249
2017-05-02,192.7339,192.83692932128906,191.55372619628906,191.71957397460938,192.48072814941406,187.86367797851562,188.32896423339844,191.65823364257812,193.7348175048828,187.11639404296875,194.39178466796875,189.3798828125,197.13873
2017-05-03,191.456,194.6001739501953,193.59671020507812,192.19424438476562,191.69061279296875,193.08364868164062,192.6693115234375,194.2725067138672,194.39981079101562,191.70797729492188,196.33547973632812,191.38768005371094,197.08498
2017-05-04,193.4404,193.37303161621094,195.15455627441406,188.9259796142578,193.88502502441406,191.44671630859375,191.4300079345703,191.53341674804688,195.85641479492188,190.90504455566406,196.64337158203125,194.5145263671875,197.0312
2017-05-05,192.13179,195.40968322753906,197.16481018066406,193.3475799560547,197.1894989013672,191.78070068359375,191.22293090820312,191.07244873046875,194.23704528808594,189.4500732421875,197.27505493164062,192.224365234375,196.97745
2017-05-06,195.68752,195.46240234375,199.064453125,191.66590881347656,195.47653198242188,190.9270782470703,190.16575622558594,190.79525756835938,194.974609375,188.24717712402344,196.5010223388672,199.0457305908203,196.92369
2017-05-07,193.37088,196.91885375976562,197.38063049316406,194.98158264160156,196.39694213867188,191.98463439941406,192.18057250976562,191.0651092529297,194.0255889892578,190.45753479003906,198.40078735351562,194.85215759277344,196.86993
